person_id,id,name,character,role;
1069634,tm256778,Brendan P. Healy,Tol Briston,ACTOR;
122480,tm256778,Jean Anderson,Madame Gallmington,ACTOR;
42695,tm256778,Christopher Benjamin,Anthony Gallington,ACTOR;
217749,tm256778,Wendy Williams,Grace Gallmington,ACTOR;
62168,tm256778,Aran Bell,Stephen Gallmington,ACTOR;
23563,tm256778,Louise Lombard,Lucy Gallmington,ACTOR;
397448,tm256778,Madeleine Moffat,Jessie Hobson,ACTOR;
455142,tm256778,Val McLane,Annie Griston,ACTOR;
102643,tm256778,James Garbutt,Doctor Pritchard,ACTOR;
515819,tm256778,Donald Bisset,Mr. Morgan,ACTOR;
1131242,tm256778,Lizzie McKenzie,Fanny Briggs,ACTOR;
450037,tm256778,Margo Stanley,Mrs. Fulton,ACTOR;
412134,tm256778,Caspar Berry,Older Davey Millican,ACTOR;
2040809,tm256778,David Oliver,Younger Davey Millican,ACTOR;
1054488,tm256778,Hywel Berry,Older Johnny Millican,ACTOR;
2130596,tm256778,Bradley Malcolm,Younger Johnny Millican,ACTOR;
2130678,tm256778,Kelly Anne Greenhalgh,Younger Biddy Millican,ACTOR;
2130736,tm256778,Joe Ging,Parson Weeks,ACTOR;
35571,tm256778,Judith Parker,Jean Bitton,ACTOR;
669510,tm256778,Jean Southern,Mrs. Fitzsimmons,ACTOR;
81470,tm256778,Jon Croft,Thomas Froggett,ACTOR;
651286,tm256778,Harry Herring,Yarrow,ACTOR;
730707,tm256778,Alan Hockey,Lodgekeeper,ACTOR;
2130856,tm256778,Suzanne Richardson,Florrie McNulty,ACTOR;
2130935,tm256778,Jennifer Thorne,Madame Arnaud,ACTOR;
74942,tm256778,Ian Cullen,Beckett,ACTOR;
170484,tm256778,Norman Stone,,DIRECTOR;
23156,tm44274,Stephen Baldwin,Caleb Barnes,ACTOR;
59975,tm44274,Tyne Daly,Dr. Marcia Lyons,ACTOR;
16310,tm44274,Allen Garfield,Lieutenant Paul Taylor,ACTOR;
68310,tm44274,Shawn Huff,Mary Barnes,ACTOR;
26693,tm44274,Silas Weir Mitchell,Jack Gaskin,ACTOR;
68311,tm44274,Steve O'Neill,Detective Sloan,ACTOR;
68312,tm44274,James Maitland,Detective Garcia,ACTOR;
68313,tm44274,Alex Warren,Sarah Quinn,ACTOR;
68314,tm44274,Michelle Wright,Police Officer,ACTOR;
1777,tm44274,Robert Knepper,Glenn Dwyer,ACTOR;
53909,tm44274,Elizabeth Barondes,Bailey,ACTOR;
1701585,tm44274,Brian Lee Bouck,Joe Marshall,ACTOR;
462986,tm44274,Jenniffer Buckalew,Sheila Gaskin,ACTOR;
52196,tm44274,Roger Callard,Evans,ACTOR;
358996,tm44274,Dalin Christiansen,Mr. Gummer,ACTOR;
210082,tm44274,Tony Devon,Detective,ACTOR;
795150,tm44274,Lesley Fera,,ACTOR;
733864,tm44274,Andrew Fugate,Michael Barnes,ACTOR;
230339,tm44274,Frank Gerrish,Roger,ACTOR;
636836,tm44274,Janice Knickrehm,Agnes Thurmond,ACTOR;
94920,tm44274,Britt Leary,Lynette Gummer,ACTOR;
1701866,tm44274,Tamie Lea Logan,Tracy,ACTOR;
797462,tm44274,Cathleen Mason,Mrs. Gummer,ACTOR;
1701821,tm44274,Giselle Miller,Andy Wendt,ACTOR;
26683,tm44274,Joey Miyashima,Childress,ACTOR;
1701940,tm44274,Rosalie Richards,Mrs. Kogen,ACTOR;
631346,tm44274,Robby Robinson,Clerk,ACTOR;
424643,tm44274,Dennis Saylor,Reverend Steve,ACTOR;
441158,tm44274,George Sullivan,Sheriff Burnett,ACTOR;
30017,tm44274,John Flynn,,DIRECTOR;
463,tm58552,Tim Matheson,Norm,ACTOR;
446210,tm58552,Ryan DeBoer,Kid aka Nathan,ACTOR;
17550,tm58552,Carol Alt,Trish Gannon,ACTOR;
30143,tm58552,William Katt,Jean Benoit,ACTOR;
39160,tm58552,Catherine Oxenberg,Sgt. Tina Walcott,ACTOR;
51814,tm58552,Doug Abrahams,Det. Greeden,ACTOR;
53262,tm58552,Eddie Mekka,Det. Murdoch,ACTOR;
11500,tm58552,Ed Marinaro,Capt. Morris Bernasky,ACTOR;
171634,tm58552,Michael Gelbart,Sgt. Dwight Willis,ACTOR;
33769,tm58552,Garvin Cross,White,ACTOR;
23718,tm58552,C. Ernst Harth,Luther,ACTOR;
37949,tm58552,Rob Hayter,Lloyd Straughan,ACTOR;
116273,tm58552,Jeffrey Reiner,,DIRECTOR;
57554,tm42187,Gunnar Hansen,The Executioner,ACTOR;
68439,tm42187,Debbie Rochon,Tara,ACTOR;
464119,tm42187,Jennifer Peluso,Heidi Mae / Biker Girl,ACTOR;
281934,tm42187,J.J. North,Big Rhonda,ACTOR;
1767420,tm42187,Don Tilley,Anchor,ACTOR;
464125,tm42187,Brian Kelly,Prison Guard,ACTOR;
1034473,tm42187,Bill Roberson,Sheriff Broughton,ACTOR;
464121,tm42187,David G. Holland,Joe Mark,ACTOR;
448637,tm42187,Michael R. Smith,Witch / Mr. Knuckles,ACTOR;
145143,tm42187,Jasi Cotton Lanier,Biker Chick (as Roxanne),ACTOR;
448636,tm42187,Paul Talbot,,DIRECTOR;
49797,tm64070,Jamie Croft,Sam Girdis,ACTOR;
66444,tm64070,Deborra-Lee Furness,Beth Girdis,ACTOR;
136314,tm64070,Joe Petruzzi,Rick Girdis,ACTOR;
100864,tm64070,John Waters,Dr. Lance Hagen,ACTOR;
15103,tm64070,Jason Robards,Grandpa Girdis,ACTOR;
3063,tm64070,John Goodman,Mac (voice),ACTOR;
449907,tm64070,Gerry Connolly,Lou Rickets,ACTOR;
66310,tm64070,Robert Coleby,Mr. St. John,ACTOR;
122138,tm64070,Petra Yared,Kathy Girdis,ACTOR;
435321,tm64070,Nathan Kotzur,Scarlatta,ACTOR;
1901026,tm64070,Kevin Hides,Businessman on Plane,ACTOR;
25265,tm64070,Penny Everingham,Nurse Gimlet,ACTOR;
50087,tm64070,Murray Shoring,Dr. Thompson,ACTOR;
161919,tm64070,Daniel Murphy,Pet Store Owner,ACTOR;
2310637,tm64070,Anna-Maria La Spina,Museum Receptionist,ACTOR;
2310667,tm64070,Steven Collins,Real Estate Agent,ACTOR;
1787736,tm64070,Deborah Glover,Ticket Clerk,ACTOR;
2310478,tm64070,Siobhan Lawless,Ticket Clerk,ACTOR;
2310580,tm64070,Simon Chan,Phillip,ACTOR;
45821,tm64070,Mario Andreacchio,,DIRECTOR;
5410,tm128035,Anil Kapoor,Raju,ACTOR;
61018,tm128035,Madhuri Dixit,Saraswati,ACTOR;
70129,tm128035,Aruna Irani,Laxmi,ACTOR;
66767,tm128035,Laxmikant Berde,Pandu,ACTOR;
475036,tm128035,Priya Arun,Champa,ACTOR;
447831,tm128035,Kunickaa Sadanand,Kunika,ACTOR;
67886,tm128035,Akash Khurana,Prem,ACTOR;
140144,tm128035,Rajeev Mehta,Groom in Marriage,ACTOR;
68124,tm128035,Indra Kumar,,DIRECTOR;
2256489,ts44314,Elisabeth Hadley,Wendy (voice),ACTOR;
2143863,ts44314,Colin Rote,Rex (voice),ACTOR;
18364,ts44314,Steve Box,Vince (voice),ACTOR;
814784,ts44314,Andrew Jeffers,Bad Bob (voice),ACTOR;
32265,tm14191,Eric Lloyd,Matthew,ACTOR;
95432,tm14191,Tyler Cole Malinger,,ACTOR;
21649,tm14191,Lori Loughlin,Gerri Jensen,ACTOR;
16119,tm14191,Brian Kerwin,Doug,ACTOR;
80158,tm14191,Farrah Forke,Sarah,ACTOR;
30589,tm14191,Bibi Besch,Iris,ACTOR;
27152,tm14191,Rosemary Forsyth,Judge,ACTOR;
124210,tm14191,Ilene Graff,,ACTOR;
24358,tm14191,Robert Hooks,Doctor Peck,ACTOR;
96552,tm14191,Claudette Nevins,,ACTOR;
93359,tm14191,Anthony Tyler Quinn,,ACTOR;
36349,tm14191,Amy Steel,,ACTOR;
146363,tm14191,Allison Dean,,ACTOR;
64223,tm14191,Markus Flanagan,,ACTOR;
469915,tm14191,Victoria Haas,,ACTOR;
95804,tm14191,Herb Mitchell,,ACTOR;
1374525,tm14191,Ben Siegler,,ACTOR;
88032,tm14191,Joseph Dougherty,,DIRECTOR;
1290477,tm769507,Matt Almond,Johnny Marks,ACTOR;
476926,tm769507,Isabelle Mejias,Gina Angelo,ACTOR;
49060,tm769507,John Ireland,Lt. Bates,ACTOR;
1018040,tm769507,Rachel Walker,Agnes Price,ACTOR;
127944,tm769507,Tony Peck,Eddie Van Owen,ACTOR;
831898,tm769507,Shelby Gregory,Chester Cummings,ACTOR;
1973363,tm769507,James Lem,Tommy Chow,ACTOR;
339414,tm769507,Steve Pacini,Ramon,ACTOR;
317221,tm769507,Peter Foldy,Reporter (uncredited),ACTOR;
171088,tm769507,James Shavick,,DIRECTOR;
146100,tm13827,Venkatesh,Suraj,ACTOR;
69033,tm13827,Raveena Tandon,Lilly,ACTOR;
64529,tm13827,Asrani,Chitragupt,ACTOR;
66767,tm13827,Laxmikant Berde,Pandu,ACTOR;
105223,tm13827,Satyendra Kapoor,Gopal Kaka,ACTOR;
190016,tm13827,Dinesh Hingoo,Editor,ACTOR;
222979,tm13827,Rakesh Pandey,Suraj's Dad,ACTOR;
63363,tm13827,Reema Lagoo,Suraj's Mother,ACTOR;
111106,tm13827,Tisca Chopra,Lata,ACTOR;
104312,tm13827,Shashi Kiran,Bavan,ACTOR;
135829,tm13827,Ghanshyam Rohera,Waiter,ACTOR;
463968,tm13827,Jenny,,ACTOR;
65837,tm13827,Tiku Talsania,Jeweller,ACTOR;
457858,tm13827,Chitti Babu,,ACTOR;
369786,tm13827,K. Muralimohana Rao,,DIRECTOR;
19755,tm25789,Rudolf Martin,Vlad,ACTOR;
49755,tm25789,Jane March,Lidia,ACTOR;
21142,tm25789,Christopher Brand,Bruno,ACTOR;
7936,tm25789,Peter Weller,Father Stefan,ACTOR;
39695,tm25789,Roger Daltrey,King Janos,ACTOR;
431978,tm25789,Michael Sutton,Radu,ACTOR;
40759,tm25789,Răzvan Vasilescu,Aron,ACTOR;
411483,tm25789,Radu Amzulescu,Inquisitor,ACTOR;
143847,tm25789,Maia Morgenstern,Woman at Fountain,ACTOR;
50017,tm25789,Claudiu Bleonţ,Sultan Mohamed,ACTOR;
24860,tm25789,Claudiu Trandafir,Prince Karl,ACTOR;
196178,tm25789,Dan Bordeianu,Vlad III - Age 18,ACTOR;
792900,tm25789,Victor Ungureanu,Vlad III - Age 8,ACTOR;
31490,tm25789,Dan Bădărău,Vlad Dracula's Father,ACTOR;
792902,tm25789,Sebastian Lupea,Teen Vlad Dracula,ACTOR;
792899,tm25789,Niels Brinks,Teen Radu,ACTOR;
417958,tm25789,Eugen Cristea,Andrei,ACTOR;
792894,tm25789,Orodel Olanu,Orodel,ACTOR;
31886,tm25789,Șerban Celea,Turkish Emissary,ACTOR;
63763,tm25789,George Grigore,Orthodox Priest,ACTOR;
792895,tm25789,Laura Creț,Lady in Waiting,ACTOR;
792896,tm25789,Roxana Marian,Maria,ACTOR;
792897,tm25789,Marius Capotă,Prince Karl's Soldier,ACTOR;
110755,tm25789,Constantin Bărbulescu,Sentry,ACTOR;
57735,tm25789,Joe Chappelle,,DIRECTOR;
7184,tm189124,Helen Mirren,Annie Marsh,ACTOR;
72000,tm189124,George Costigan,Stephen Marsh,ACTOR;
32360,tm189124,Owen Teale,Ken Marsh,ACTOR;
95358,tm189124,Rosemary Leach,Mrs Marsh,ACTOR;
12592,tm189124,Melanie Hill,Norma,ACTOR;
2143,tm189124,Clive Russell,Chief Inspector Daybury,ACTOR;
14526,tm189124,David Harewood,Sergeant Streete,ACTOR;
589861,tm189124,Pooky Quesnel,WPC Clarke,ACTOR;
96253,tm189124,John Duttine,John,ACTOR;
39355,tm189124,Caroline Paterson,Jan,ACTOR;
688013,tm189124,Jayne Charlton McKensie,Eileen (as Jayne Mackenzie),ACTOR;
598504,tm189124,Nadim Sawalha,Bahnu,ACTOR;
17023,tm189124,Helen Ryan,Mrs Crowther,ACTOR;
688012,tm189124,Christopher Madin,Matthew Marsh,ACTOR;
688011,tm189124,Marie Hamer,Jackie Marsh,ACTOR;
6456,tm189124,Tommy Flanagan,Harry (as Sean Flanagan),ACTOR;
381382,tm189124,Daryl Webster,Woman Driver,ACTOR;
688009,tm189124,Rachel Moores,Susan,ACTOR;
11184,tm189124,Margery Mason,Greengrocer,ACTOR;
62964,tm189124,Fraser James,Crane Operator,ACTOR;
336171,tm189124,Sidney Cole,Weighbridge Operator,ACTOR;
23004,tm189124,David Hayman,,DIRECTOR;
649615,ts246865,Stephanie Miller,Self - Host,ACTOR;
7154,tm213521,Dana Delany,Hope Altman,ACTOR;
101886,tm213521,Polly Bergen,Molly Altman,ACTOR;
7255,tm213521,Harold Gould,David Altman,ACTOR;
67202,tm213521,Tracy Nelson,Annie Altman,ACTOR;
72534,tm213521,Chris Demetral,Alan Altman,ACTOR;
27855,tm213521,Henry Czerny,Ken Altman,ACTOR;
1070,tm213521,Carly McKillip,Laura Altman,ACTOR;
102919,tm213521,Alexandra Purvis,Audrey Altman,ACTOR;
23593,tm213521,Lesley Ewen,Jennifer,ACTOR;
15645,tm213521,Babs Chula,Doctor,ACTOR;
1968394,tm213521,Sharon Monsky,Herself,ACTOR;
15983,tm213521,Christine Willes,Nurse Stark,ACTOR;
596362,tm213521,Peter Kelamis,Writer One,ACTOR;
441512,tm213521,David Hurtubise,Executive Producer,ACTOR;
76389,tm213521,Christine Chatelain,Ellen,ACTOR;
58492,tm213521,Evan Tylor,Fonz Type,ACTOR;
735075,tm213521,Sadie Lawrence,Brittany,ACTOR;
123924,tm213521,Brit Lind,Woman on TV,ACTOR;
23609,tm213521,Linden Banks,Maternity Doctor,ACTOR;
751529,tm213521,Jessi Cruickshank,Beth,ACTOR;
673343,tm213521,Aisleagh Jackson,Shawna,ACTOR;
1968277,tm213521,Alex Romano,Danny,ACTOR;
1968513,tm213521,Aurora McDiarmid,Felicia,ACTOR;
96389,tm213521,Myles Ferguson,Skinny Kid,ACTOR;
375957,tm213521,Douglas Newell,Dr. White,ACTOR;
14131,tm213521,Hiro Kanagawa,Dr. Black,ACTOR;
454463,tm213521,Robert Rozen,Dr. Green,ACTOR;
456651,tm213521,Paul Raskin,Dr. Brown,ACTOR;
73483,tm213521,Peter LaCroix,Dr. One,ACTOR;
99879,tm213521,Angela Moore,Nurse,ACTOR;
38609,tm213521,B. J. Harrison,Shawniqua,ACTOR;
1818492,tm213521,Ross Hallaway,Paramedic,ACTOR;
693953,tm213521,Wayne Bennett,A.D.,ACTOR;
45663,tm213521,Jim Byrnes,Date #1 (uncredited),ACTOR;
13184,tm213521,Peter Scolari,Date #2 (uncredited),ACTOR;
16710,tm213521,Louie Anderson,Date #3 (uncredited),ACTOR;
5873,tm213521,Xander Berkeley,Date #4 (uncredited),ACTOR;
31242,tm213521,John Ritter,Date #5 (uncredited),ACTOR;
43211,tm213521,Rae Dawn Chong,Woman at Bar (uncredited),ACTOR;
52699,tm213521,Bob Saget,,DIRECTOR;
182169,tm1036981,Robert Krantz,Billy Duncan,ACTOR;
11233,tm1036981,Robert Costanzo,Fr. Chris,ACTOR;
459956,tm1036981,Patricia Skeriotis,Alexia,ACTOR;
763120,tm1036981,William Zane,Mr. Halikas,ACTOR;
439593,tm1036981,Laura Whyte,Mrs. Constarakis,ACTOR;
45929,tm1036981,Michael A. Nickles,,DIRECTOR;
28413,tm192213,Robert Urich,Capt. Glen (Lucky) Singer,ACTOR;
21111,tm192213,Annette O'Toole,Connie Phipps,ACTOR;
16199,tm192213,John de Lancie,Capt. George W. Bouchard,ACTOR;
45663,tm192213,Jim Byrnes,Duke Houston,ACTOR;
56874,tm192213,Ken Pogue,Ian Pryce,ACTOR;
69589,tm192213,Tom McBeath,Pilot of Private Plane N9478C,ACTOR;
17321,tm192213,Kevin McNulty,Henry Gibbons,ACTOR;
15637,tm192213,Stephen E. Miller,Lt. Col. Frank O'Hearn,ACTOR;
69590,tm192213,Gwynyth Walsh,Patty,ACTOR;
69592,tm192213,Aaron Joseph,Adam Dupree,ACTOR;
69593,tm192213,Louva Meloche,Tasha,ACTOR;
69594,tm192213,Cody Serpa,Freddie,ACTOR;
33772,tm192213,Carrie Cain-Sparks,Crystal Dupree,ACTOR;
22568,tm192213,Fred Keating,Carl,ACTOR;
69591,tm192213,Lorraine Landry,Jill Zimmer,ACTOR;
69595,tm192213,Mike Robe,,DIRECTOR;
114570,ts27243,Ashley Brown,,ACTOR;
96942,ts27243,Ron Rubin,,ACTOR;
25565,ts27243,Catherine Disher,,ACTOR;
86277,ts27243,Melleny Melody,,ACTOR;
97391,ts27243,Amos Crawley,,ACTOR;
107494,ts27243,Dan Green,,ACTOR;
114571,ts27243,Ashley Taylor,,ACTOR;
88447,ts27243,Michael Angelis,,ACTOR;
114572,ts27243,Daniel Goodfellow,,ACTOR;
2101745,ts27243,Taylor Ogdens,,ACTOR;
20991,tm199470,Nicholas Campbell,Bryan Hurd,ACTOR;
56595,tm199470,Gregory Harrison,Robbie Daniels,ACTOR;
10476,tm199470,Maury Chaykin,Walter Kouza,ACTOR;
208916,tm199470,Rebecca Jenkins,Angela Nolan,ACTOR;
464088,tm199470,Robert Collins,Gossage,ACTOR;
1140598,tm199470,Steve Whistance-Smith,George Johnson,ACTOR;
51636,tm199470,Nahanni Johnstone,Dorrie Vaughn,ACTOR;
1403,tm199470,David Hewlett,Gary Hammond,ACTOR;
487291,tm199470,Mel Ryane,Patti Daniels,ACTOR;
116764,tm199470,Dennis O'Connor,Jasinski,ACTOR;
112942,tm199470,Sandi Ross,Judge,ACTOR;
79728,tm199470,Kristina Nicoll,Bridget Riley,ACTOR;
30607,tm199470,Eugene A. Clark,Malik,ACTOR;
39621,tm199470,Karen LeBlanc,Lana,ACTOR;
253603,tm199470,Sheldon Larry,,DIRECTOR;
7154,tm57193,Dana Delany,Rose Cleardon Abbott,ACTOR;
1700,tm57193,Ellen Burstyn,June Clatterbuck,ACTOR;
2968,tm57193,Clancy Brown,Son,ACTOR;
15060,tm57193,Maggie Gyllenhaal,Lorraine Thomas,ACTOR;
97763,tm57193,Sada Thompson,Sister Evangeline,ACTOR;
16461,tm57193,Debra Christofferson,Sister Bernadette,ACTOR;
11974,tm57193,Marissa Ribisi,Angie,ACTOR;
217420,tm57193,Jill Gascoine,Mother Corrine,ACTOR;
31287,tm57193,Nancy Moore Atchison,Cecilia (age 15),ACTOR;
126532,tm57193,Stephen Gyllenhaal,,DIRECTOR;
139536,tm21579,Arjun Sarja,Surya,ACTOR;
64203,tm21579,Prakash Raj,Prakash,ACTOR;
241073,tm21579,Abhirami Gopikumar,Priya,ACTOR;
146561,tm21579,Manivannan,Ramasamy,ACTOR;
199665,tm21579,Lakshmi,Jayalakshmi,ACTOR;
190375,tm21579,Uma Shankari,Uma,ACTOR;
417707,tm21579,Indhu,Shivani,ACTOR;
442303,tm21579,Roopashree,,ACTOR;
147357,tm21579,Devan,Saravanan,ACTOR;
133051,tm21579,Santhana Bharathi,,ACTOR;
136389,tm21579,Visu,himself (Special appearance),ACTOR;
251514,tm21579,S. P. Balasubramaniam,Bakthavatchalam (Special appearance),ACTOR;
143174,tm21579,Shanthi Williams,,ACTOR;
279178,tm21579,Manoj Kumar,,DIRECTOR;
410259,tm54394,Brooke Balderson,Cherry,ACTOR;
172878,tm54394,Amy Kelly,Terra Simpson,ACTOR;
1343231,tm54394,Jennifer Dreiling,Beth Violet,ACTOR;
1343230,tm54394,Summer Makovkin,Julie Thurman,ACTOR;
1343229,tm54394,Adrian Pujol,Scott Mendota,ACTOR;
"1958889,tm54394,Eric Sherman,""Lester """"The Molester"""" Anderson"",ACTOR";
172887,tm54394,Betti O,Miss Nelson,ACTOR;
756733,tm54394,Meghan McDonald,Suicide Chick,ACTOR;
172881,tm54394,Miriam Climenhaga,Kelly,ACTOR;
1959019,tm54394,Tricia Johnson,LaTaqwa,ACTOR;
1958744,tm54394,Richard McCauley,Tommy,ACTOR;
1959114,tm54394,Nancy Pujol,Barbara Violet,ACTOR;
1959050,tm54394,Mike Rogers,Carl Violet,ACTOR;
1959329,tm54394,Francile Albright,Wanda Clark (as Fran Albright),ACTOR;
1959353,tm54394,Molly McPeak,Thelma Melvins,ACTOR;
1958873,tm54394,Maisie Hinson,Penelope Marshall,ACTOR;
1959215,tm54394,Elissa Schell,Laurie Kline,ACTOR;
1959369,tm54394,Anne Martin,Holly Wilson,ACTOR;
1959281,tm54394,Seraphine Naeymi,Debbie Johnson,ACTOR;
1959238,tm54394,Brandi Hallecson,Connie,ACTOR;
1958969,tm54394,Arrin Arensman,Kim,ACTOR;
1959144,tm54394,Amanda Nugent,Karen Jackson (as Amanda Mills),ACTOR;
1959033,tm54394,Jeffrey Todd Brown,Pawn Shop Owner (as Todd Brown),ACTOR;
1959285,tm54394,Bea Kendrick,School Secretary,ACTOR;
1959293,tm54394,Angiela Meyer,Officer Butler,ACTOR;
710749,tm54394,Brady Novak,Photographer,ACTOR;
1959054,tm54394,Dick Bear,Mr. Wilson,ACTOR;
1959374,tm54394,George Barker,Jefferson,ACTOR;
396909,tm54394,Jill Montgomery,Waitress,ACTOR;
1958871,tm54394,Brooke Seithel,Hostess,ACTOR;
1958810,tm54394,Jim Goddard,Earl,ACTOR;
172892,tm54394,Steve Balderson,,DIRECTOR;
11301,tm230455,Jonny Lee Miller,,ACTOR;
86811,tm230455,John Simm,,ACTOR;
35305,tm230455,Sarah-Jane Potts,,ACTOR;
589880,tm230455,Peter Wight,,ACTOR;
32348,tm230455,Trevor Peacock,,ACTOR;
467696,tm230455,Robert Hamilton,,ACTOR;
467697,tm230455,Bill Cashmore,,ACTOR;
81602,tm230455,Dennis Blanch,,ACTOR;
31941,tm230455,John Madden,,DIRECTOR;
9308,tm406354,Jayne Brook,Hannah Berrick,ACTOR;
58153,tm406354,Kyle Secor,Doug Berrick,ACTOR;
15312,tm406354,Lindsay Frost,Karen Sorenson,ACTOR;
454864,tm406354,William Greenblatt,Luke Berrick,ACTOR;
445091,tm406354,Hayley Lochner,Amy Berrick,ACTOR;
96123,tm406354,Marnie McPhail,Cora Bosco,ACTOR;
1171605,tm406354,Mark Wilson,Ben Bosco,ACTOR;
399616,tm406354,Michael Tomlinson,Dr. Ryan,ACTOR;
146438,tm406354,Janet Bailey,Wanda,ACTOR;
121777,tm406354,Gordon Michael Woolvett,Victim,ACTOR;
21003,tm406354,Peter MacNeill,Wexford,ACTOR;
92472,tm406354,Stephanie Morgenstern,Anna,ACTOR;
462721,tm406354,Jan Egleson,,DIRECTOR;
19695,tm11620,Willie Nelson,Billy Roy Rodriguez,ACTOR;
25965,tm11620,Kris Kristofferson,Rip Metcalf,ACTOR;
31193,tm11620,Joan Severance,Susan Davis,ACTOR;
80646,tm11620,Danny Kamin,Sheriff,ACTOR;
756078,tm11620,Ken Farmer,Hoffner,ACTOR;
8897,tm11620,Rip Torn,Captain Jack Parsons,ACTOR;
511833,tm11620,Sammy Allred,Radio Personality,ACTOR;
1228403,tm11620,Bill Ballis,Richard Slate,ACTOR;
1516221,tm11620,Harvey Christiansen,Jerry Walker,ACTOR;
477414,tm11620,Bernard Engel,Foley,ACTOR;
82633,tm11620,Gabriel Folse,Jimmy Day,ACTOR;
2295166,tm11620,Justin Goldberg,FBI Agent,ACTOR;
2298356,tm11620,Michael Griffith,Parker,ACTOR;
15364,tm11620,Charles Gunning,Boltinghouse,ACTOR;
57322,tm11620,James N. Harrell,Hoyle Barker,ACTOR;
255652,tm11620,Larry Hovis,Tillman,ACTOR;
10159,tm11620,Richard Jones,Judge Gimble,ACTOR;
2088361,tm11620,Tracy Kristofferson,FBI Receptionist,ACTOR;
1867979,tm11620,Paula Nelson,Nurse Mendoza,ACTOR;
37534,tm11620,Tonie Perensky,Waitress #2,ACTOR;
23915,tm11620,Turk Pipkin,Leon,ACTOR;
2279380,tm11620,Christine Poole,Waitress #1,ACTOR;
2298410,tm11620,Marvin Shapiro,Dr. Shapiro,ACTOR;
218544,tm11620,Bud Shrake,Colonel Boone,ACTOR;
2214737,tm11620,Billy Streater,Zeke Henshaw,ACTOR;
29875,tm11620,Julius Tennon,Ranger Harvey,ACTOR;
648646,tm11620,Shelby Lynne,,ACTOR;
24699,tm11620,Titos Menchaca,Hit Man (uncredited),ACTOR;
409510,tm11620,Terry Mross,Texas Ranger (uncredited),ACTOR;
65170,tm11620,Bill Bixby,,DIRECTOR;
15487,tm49173,Jim Belushi,Reginald (Voice),ACTOR;
13565,tm49173,Phyllis Diller,Sugar Plum Fairy (Voice),ACTOR;
8699,tm49173,Cheech Marin,Mac (Voice),ACTOR;
405,tm49173,Cam Clarke,Prince/ Asparagus/ Mouse Sergeant (voice),ACTOR;
20376,tm49173,Debi Derryberry,Marie/ Fritz (Voice),ACTOR;
528,tm49173,Jim Cummings,Uncle Drosselmeier / Gramps (voice),ACTOR;
85908,tm49173,Desiree Goyette,Sparkle (voice),ACTOR;
19062,tm49173,Tress MacNeille,L'il Pea / Broccoli Floret (voice),ACTOR;
524,tm49173,Jeff Bennett,The Colonel / Mouse Doctor / Mouse Soldier (voice),ACTOR;
98540,tm49173,Kevin Schon,Stash (voice),ACTOR;
445556,tm49173,Harold Harris,,DIRECTOR;
7557,tm26653,Dennis Hopper,Rick Chambers,ACTOR;
5264,tm26653,Marley Shelton,Elsie Townsend,ACTOR;
4711,tm26653,Devon Gummersall,Elden Tolbert,ACTOR;
7748,tm26653,Talia Shire,Martha Chambers,ACTOR;
96454,tm26653,Satya De La Manitou,Jerry,ACTOR;
17065,tm26653,Michael Cudlitz,Harry Kravitz,ACTOR;
14593,tm26653,Richard Portnow,Jack Shelby,ACTOR;
12834,tm26653,Cheri Oteri,Molly,ACTOR;
349314,tm26653,Kikuo Kawasaki,,DIRECTOR;
25455,tm103443,Judith Light,Irene McNair,ACTOR;
12802,tm103443,Johnny Galecki,Teddy McNair,ACTOR;
458889,tm103443,Vanessa King,Jana McNair,ACTOR;
23060,tm103443,Grace Zabriskie,Grandma,ACTOR;
136325,tm103443,Jennifer Carmichael,Emmy Hauser,ACTOR;
24890,tm103443,Blu Mankuma,Det. Mike Ferguson,ACTOR;
26932,tm103443,R. H. Thomson,Ed McNair,ACTOR;
25992,tm103443,Laura Harris,Valerie Sanders,ACTOR;
49515,tm103443,Gary Jones,Leonard Drake,ACTOR;
51814,tm103443,Doug Abrahams,Hank Whitehead,ACTOR;
43326,tm103443,Lalainia Lindbjerg,Katie Whitehead,ACTOR;
17227,tm103443,Keegan MacIntosh,Scott McNair,ACTOR;
106249,tm103443,Jarred Blancard,Jeb,ACTOR;
458891,tm103443,Marrett Green,Newscaster,ACTOR;
65117,tm103443,Don MacKay,Mr. Emile,ACTOR;
146408,tm103443,Eric Till,,DIRECTOR;
682129,tm61202,Elan Ross Gibson,Narrator,ACTOR;
2094211,tm61202,Nick Bakyta,,DIRECTOR;
63624,tm27441,Roxana Zal,Katie Griffin,ACTOR;
8390,tm27441,Perry King,Richard Mannhart,ACTOR;
11741,tm27441,Daniel Benzali,Det. Joe Lansing,ACTOR;
16573,tm27441,Terrence 'T.C.' Carson,Det. Rawlins,ACTOR;
119026,tm27441,Rob Roy Fitzgerald,Det. King,ACTOR;
39341,tm27441,Susan Blakely,Laura Mannhart,ACTOR;
147662,tm27441,Michele Greene,Brenda Slagel,ACTOR;
47383,tm27441,Courtney Gains,Hood,ACTOR;
62095,tm27441,Ella Joyce,Dr. Solomon,ACTOR;
597960,tm27441,Christopher Kriesa,Clerk,ACTOR;
452583,tm27441,Cyndi Pass,Student,ACTOR;
60273,tm27441,Lorielle New,Fan,ACTOR;
19974,tm27441,Daveigh Chase,Granddaughter,ACTOR;
446062,tm27441,Roxanne Messina Captor,,DIRECTOR;
